Product ID,Product Name,Category,Subcategory,Units Sold,Manufacturing Price (INR),Sale Price (INR),Profit (INR),Country,State,City,Date of Purchase,Ratings
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,47,5594.15,7362.98,1768.83,India,Tamil Nadu,Chennai,06-02-2024,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,15,3874.35,4974.57,1100.22,India,Karnataka,Bangalore,17-12-2024,4
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,12,8726.97,11309.93,2582.96,India,Tamil Nadu,Chennai,11-05-2024,3.5
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,25,6338.42,6804.78,466.36,India,Karnataka,Bangalore,02-02-2023,4.4
198247,Ledberg LED Strip,Home Decor,Lighting,17,8363.48,9189.96,826.48,India,Tamil Nadu,Chennai,21-02-2024,3.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,46,1686.98,2077.98,391,India,Karnataka,Bangalore,13-12-2024,4.5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,33,2191.7,2647.06,455.36,India,Telangana,Hyderabad,15-05-2023,5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,32,6743.79,8154.07,1410.28,India,Delhi,New Delhi,04-01-2024,3.3
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,12,3290.47,5351.2,2060.73,India,Maharashtra,Mumbai,05-06-2023,3.4
770488,Kivik Sofa,Furniture,Living Room Furniture,5,9336.09,11247.75,1911.66,India,Telangana,Hyderabad,25-07-2023,3.5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,24,10048.01,13009.19,2961.18,India,Telangana,Hyderabad,28-03-2023,4.5
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,23,4624.95,6079.71,1454.76,India,Karnataka,Bangalore,02-03-2024,3.2
388390,Pax Wardrobe,Furniture,Bedroom Furniture,15,7448.35,9442.42,1994.07,India,Maharashtra,Mumbai,10-06-2024,3.5
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,25,8102.98,10760.49,2657.51,India,Delhi,New Delhi,03-09-2023,3.3
770488,Kivik Sofa,Furniture,Living Room Furniture,9,4114.1,4843.44,729.34,India,Maharashtra,Mumbai,11-07-2023,4.9
126226,Lack Coffee Table,Furniture,Living Room Furniture,25,6052.98,7839.18,1786.2,India,Tamil Nadu,Chennai,24-05-2023,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,39,9152.76,9523.41,370.65,India,Maharashtra,Mumbai,22-06-2023,3.1
388390,Pax Wardrobe,Furniture,Bedroom Furniture,11,9243.92,10844.06,1600.14,India,West Bengal,Kolkata,30-05-2023,4.2
198247,Ledberg LED Strip,Home Decor,Lighting,47,2253.35,4221.2,1967.85,India,Karnataka,Bangalore,05-11-2023,3.3
877573,Malm Bed Frame,Furniture,Bedroom Furniture,50,3027.33,5553.3,2525.97,India,Telangana,Hyderabad,09-05-2024,5
126226,Lack Coffee Table,Furniture,Living Room Furniture,5,2382.1,4465.69,2083.59,India,Maharashtra,Mumbai,07-08-2024,4.5
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,4,6303.88,8311.83,2007.95,India,Maharashtra,Mumbai,23-10-2024,3.7
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,35,8481.13,9015.02,533.89,India,Tamil Nadu,Chennai,29-04-2023,4.7
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,31,3745.91,6462.4,2716.49,India,Karnataka,Bangalore,24-06-2024,3.5
198247,Ledberg LED Strip,Home Decor,Lighting,48,966.05,2512.67,1546.62,India,Karnataka,Bangalore,25-07-2023,3.5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,2,10101.91,12349.94,2248.03,India,West Bengal,Kolkata,16-12-2023,4.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,31,7663.91,8688.93,1025.02,India,Tamil Nadu,Chennai,19-10-2024,4.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,37,2650.62,3150.52,499.9,India,West Bengal,Kolkata,11-10-2023,4.7
207474,Markus Office Chair,Furniture,Office Furniture,44,4892.34,6691.58,1799.24,India,Delhi,New Delhi,09-08-2024,4.9
126226,Lack Coffee Table,Furniture,Living Room Furniture,26,2512.14,4522.98,2010.84,India,Maharashtra,Mumbai,26-04-2023,4.1
877573,Malm Bed Frame,Furniture,Bedroom Furniture,11,3201.71,4699.22,1497.51,India,West Bengal,Kolkata,06-02-2024,3.5
198247,Ledberg LED Strip,Home Decor,Lighting,18,9517.06,11122.69,1605.63,India,Delhi,New Delhi,05-07-2024,3.6
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,26,6187.43,8079.58,1892.15,India,Telangana,Hyderabad,03-02-2024,3.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,9,2537.45,3217.51,680.06,India,Tamil Nadu,Chennai,04-02-2024,3.1
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,6,5388.61,7072.57,1683.96,India,West Bengal,Kolkata,10-07-2023,4.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,50,3090.12,4636.88,1546.76,India,Maharashtra,Mumbai,30-04-2024,3.7
388390,Pax Wardrobe,Furniture,Bedroom Furniture,47,4002.93,6342.89,2339.96,India,Delhi,New Delhi,02-06-2023,3
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,29,4187.55,6470.64,2283.09,India,Tamil Nadu,Chennai,13-06-2024,4.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,40,4513.65,5674.41,1160.76,India,West Bengal,Kolkata,05-11-2024,4.4
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,37,4029.47,5478.89,1449.42,India,Karnataka,Bangalore,13-12-2023,4.3
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,11,10839.7,11854.06,1014.36,India,West Bengal,Kolkata,14-02-2023,4.7
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,21,1599.82,3140.21,1540.39,India,Telangana,Hyderabad,05-08-2023,4.3
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,1,6524.61,7980.2,1455.59,India,Delhi,New Delhi,02-03-2023,4.4
872247,Bekant Desk,Furniture,Office Furniture,9,9984.37,12023.99,2039.62,India,Tamil Nadu,Chennai,07-05-2023,4.3
356788,Billy Bookshelf,Furniture,Living Room Furniture,31,8784.94,11548.4,2763.46,India,Maharashtra,Mumbai,17-04-2024,3.4
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,8,6035.26,8316.16,2280.9,India,West Bengal,Kolkata,02-05-2024,5
126226,Lack Coffee Table,Furniture,Living Room Furniture,18,8596.91,9711.58,1114.67,India,Telangana,Hyderabad,02-06-2023,3.5
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,35,5428.89,7454.2,2025.31,India,Karnataka,Bangalore,12-05-2023,3.2
388390,Pax Wardrobe,Furniture,Bedroom Furniture,5,10333.09,12206.95,1873.86,India,Karnataka,Bangalore,30-05-2024,3.4
388390,Pax Wardrobe,Furniture,Bedroom Furniture,23,4625.83,6721.99,2096.16,India,Maharashtra,Mumbai,01-03-2024,3.5
198247,Ledberg LED Strip,Home Decor,Lighting,10,3839.08,5333.42,1494.34,India,Telangana,Hyderabad,27-02-2023,4.8
126226,Lack Coffee Table,Furniture,Living Room Furniture,28,9008.19,9987.63,979.44,India,Tamil Nadu,Chennai,19-12-2024,4.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,13,9787.81,11449.74,1661.93,India,West Bengal,Kolkata,16-04-2024,3.9
216740,Poang Armchair,Furniture,Living Room Furniture,2,1813.67,4258.04,2444.37,India,Telangana,Hyderabad,22-05-2023,3.4
207474,Markus Office Chair,Furniture,Office Furniture,43,7579.57,9773.55,2193.98,India,West Bengal,Kolkata,12-03-2023,4.2
877573,Malm Bed Frame,Furniture,Bedroom Furniture,6,4789.49,6268.01,1478.52,India,Karnataka,Bangalore,06-06-2023,3.3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,44,4615.3,5862.05,1246.75,India,Delhi,New Delhi,16-08-2023,3.4
216740,Poang Armchair,Furniture,Living Room Furniture,31,7709.43,8202.83,493.4,India,Tamil Nadu,Chennai,13-01-2025,4.3
872247,Bekant Desk,Furniture,Office Furniture,12,3745.04,5195.12,1450.08,India,West Bengal,Kolkata,16-06-2023,4.6
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,2,6934.96,8731.44,1796.48,India,Karnataka,Bangalore,04-03-2024,3.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,23,5698.6,8129.32,2430.72,India,Delhi,New Delhi,08-12-2023,3.6
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,23,10698.79,11897.26,1198.47,India,Maharashtra,Mumbai,07-05-2024,3.3
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,19,5686.71,8143.3,2456.59,India,West Bengal,Kolkata,09-04-2024,4.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,46,8909.98,10724.98,1815,India,Telangana,Hyderabad,06-06-2024,3.2
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,44,7960.2,10741.66,2781.46,India,Telangana,Hyderabad,11-02-2023,4.1
207474,Markus Office Chair,Furniture,Office Furniture,47,3768.98,4453.62,684.64,India,Delhi,New Delhi,10-12-2024,5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,49,2930.34,6050.97,3120.63,India,Delhi,New Delhi,08-08-2024,4.3
770488,Kivik Sofa,Furniture,Living Room Furniture,41,4145.2,4814.85,669.65,India,Tamil Nadu,Chennai,15-08-2024,3.1
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,12,6920.8,8816.79,1895.99,India,Maharashtra,Mumbai,24-06-2024,4.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,29,9728.37,10663.9,935.53,India,West Bengal,Kolkata,26-10-2024,4.9
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,38,4019.7,5227.6,1207.9,India,Delhi,New Delhi,05-09-2023,3.7
872247,Bekant Desk,Furniture,Office Furniture,19,8870.43,10436.53,1566.1,India,Karnataka,Bangalore,04-04-2023,4.5
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,17,1962.77,5066.92,3104.15,India,Maharashtra,Mumbai,15-07-2023,4
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,49,7916.2,9428.75,1512.55,India,West Bengal,Kolkata,11-01-2024,3.8
198247,Ledberg LED Strip,Home Decor,Lighting,9,4248.03,5811.09,1563.06,India,Karnataka,Bangalore,13-05-2024,4.2
126226,Lack Coffee Table,Furniture,Living Room Furniture,36,9640.9,11059.13,1418.23,India,Tamil Nadu,Chennai,29-01-2024,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,1,6517.89,7679.7,1161.81,India,Karnataka,Bangalore,01-12-2024,3.2
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,37,5080.33,7019.45,1939.12,India,Telangana,Hyderabad,06-02-2024,3.9
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,30,5261.93,7323.35,2061.42,India,Tamil Nadu,Chennai,09-06-2023,3.6
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,25,8832.62,10485.55,1652.93,India,Telangana,Hyderabad,17-07-2023,3.9
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,16,7141.13,8843.14,1702.01,India,Delhi,New Delhi,02-11-2024,4.9
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,38,8568.15,8917.27,349.12,India,Delhi,New Delhi,13-12-2023,4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,32,6409.38,7468.83,1059.45,India,West Bengal,Kolkata,08-05-2024,3.5
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,21,1958.14,3290.34,1332.2,India,Karnataka,Bangalore,18-05-2023,4.3
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,13,3989.89,6393.59,2403.7,India,West Bengal,Kolkata,06-10-2024,3.5
216740,Poang Armchair,Furniture,Living Room Furniture,6,2707.89,3737.11,1029.22,India,Maharashtra,Mumbai,24-04-2024,3.6
872247,Bekant Desk,Furniture,Office Furniture,36,4017.5,6184.64,2167.14,India,Telangana,Hyderabad,26-10-2024,3.2
198247,Ledberg LED Strip,Home Decor,Lighting,9,5150.41,6713.01,1562.6,India,Delhi,New Delhi,15-09-2024,3.3
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,35,3549.3,6217.85,2668.55,India,Telangana,Hyderabad,18-06-2023,4
770488,Kivik Sofa,Furniture,Living Room Furniture,32,2376.33,4355.86,1979.53,India,Telangana,Hyderabad,26-05-2024,3.7
872247,Bekant Desk,Furniture,Office Furniture,13,8599.84,9394.24,794.4,India,Telangana,Hyderabad,23-06-2024,4.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,12,8076.05,8874.97,798.92,India,Maharashtra,Mumbai,28-02-2024,4.6
207474,Markus Office Chair,Furniture,Office Furniture,26,8862.11,10783.53,1921.42,India,Tamil Nadu,Chennai,21-08-2023,4
356788,Billy Bookshelf,Furniture,Living Room Furniture,30,3206.08,4807.9,1601.82,India,West Bengal,Kolkata,07-06-2023,3.2
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,29,1934.55,3934.5,1999.95,India,Telangana,Hyderabad,12-08-2024,3.4
207474,Markus Office Chair,Furniture,Office Furniture,18,6702.16,8081.16,1379,India,Telangana,Hyderabad,13-07-2024,4.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,37,2209.41,5079.61,2870.2,India,Karnataka,Bangalore,21-10-2023,3.6
329259,Vindum High-Pile Rug,Home Decor,Textiles,3,3881.25,6165.73,2284.48,India,West Bengal,Kolkata,13-01-2025,3.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,27,3978.04,6621.58,2643.54,India,Karnataka,Bangalore,15-01-2024,4.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,7,6920.26,7717.42,797.16,India,Delhi,New Delhi,05-05-2024,3.6
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,23,6132.36,7415.31,1282.95,India,Maharashtra,Mumbai,30-04-2024,4.8
770488,Kivik Sofa,Furniture,Living Room Furniture,2,10885.55,12679.98,1794.43,India,Tamil Nadu,Chennai,22-03-2023,4
770488,Kivik Sofa,Furniture,Living Room Furniture,2,2088.87,3292.48,1203.61,India,Telangana,Hyderabad,25-07-2023,3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,36,4027.73,5923.68,1895.95,India,Telangana,Hyderabad,17-11-2023,3.4
329259,Vindum High-Pile Rug,Home Decor,Textiles,10,5370.18,6579.64,1209.46,India,Karnataka,Bangalore,23-11-2023,3.2
329259,Vindum High-Pile Rug,Home Decor,Textiles,14,7385.19,10161.28,2776.09,India,Maharashtra,Mumbai,10-05-2023,4.8
388390,Pax Wardrobe,Furniture,Bedroom Furniture,11,8895.28,9629.11,733.83,India,Karnataka,Bangalore,22-04-2023,3.1
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,34,5122.39,7858.55,2736.16,India,Maharashtra,Mumbai,09-02-2023,3.5
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,42,6023.89,9009.52,2985.63,India,West Bengal,Kolkata,04-07-2023,3.3
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,12,10604.87,12565.15,1960.28,India,Karnataka,Bangalore,09-03-2024,5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,38,7948.17,8898.25,950.08,India,West Bengal,Kolkata,25-11-2024,4
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,8,5716.34,7890.96,2174.62,India,Karnataka,Bangalore,03-01-2025,3.6
356788,Billy Bookshelf,Furniture,Living Room Furniture,50,5448.48,6588.1,1139.62,India,Maharashtra,Mumbai,23-02-2024,3.9
388390,Pax Wardrobe,Furniture,Bedroom Furniture,2,3086.58,6388.64,3302.06,India,Tamil Nadu,Chennai,12-07-2024,4.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,17,4995.6,5944.73,949.13,India,Tamil Nadu,Chennai,20-12-2023,4.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,3,5060.24,7444.56,2384.32,India,Karnataka,Bangalore,30-10-2024,4.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,29,6597.22,6915.59,318.37,India,Karnataka,Bangalore,24-05-2023,4.8
216740,Poang Armchair,Furniture,Living Room Furniture,43,2233.46,3899.25,1665.79,India,Tamil Nadu,Chennai,12-05-2024,4.3
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,16,9115.33,11208.99,2093.66,India,Tamil Nadu,Chennai,12-04-2023,4.9
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,34,9546.63,12433.47,2886.84,India,West Bengal,Kolkata,14-06-2023,4.8
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,15,4672.22,7169.03,2496.81,India,Tamil Nadu,Chennai,01-02-2024,4
198247,Ledberg LED Strip,Home Decor,Lighting,12,5609.33,8501.05,2891.72,India,Maharashtra,Mumbai,28-12-2024,4.8
207474,Markus Office Chair,Furniture,Office Furniture,4,6722.64,9177.84,2455.2,India,Telangana,Hyderabad,19-05-2024,3.9
877573,Malm Bed Frame,Furniture,Bedroom Furniture,11,9969.22,11538.05,1568.83,India,West Bengal,Kolkata,07-05-2024,4.5
216740,Poang Armchair,Furniture,Living Room Furniture,39,7375.49,9945.53,2570.04,India,Tamil Nadu,Chennai,27-02-2023,4.6
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,11,6109.04,7896.04,1787,India,Karnataka,Bangalore,09-12-2024,3.2
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,16,8119.46,9939.94,1820.48,India,Telangana,Hyderabad,27-09-2024,4.4
770488,Kivik Sofa,Furniture,Living Room Furniture,8,8452.36,10334.6,1882.24,India,Maharashtra,Mumbai,15-03-2024,3.9
207474,Markus Office Chair,Furniture,Office Furniture,16,6758.76,9000.23,2241.47,India,Tamil Nadu,Chennai,22-02-2024,3.6
207474,Markus Office Chair,Furniture,Office Furniture,45,9951.31,11433.51,1482.2,India,Delhi,New Delhi,03-09-2024,4.9
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,41,9593.73,12282.21,2688.48,India,Tamil Nadu,Chennai,29-04-2023,3.1
770488,Kivik Sofa,Furniture,Living Room Furniture,19,3158.22,4176.67,1018.45,India,Karnataka,Bangalore,10-04-2023,4.8
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,15,5699.32,8110.23,2410.91,India,Karnataka,Bangalore,06-02-2024,3.2
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,21,2784.17,4328.9,1544.73,India,Telangana,Hyderabad,23-06-2024,3.1
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,1,5122,5737.07,615.07,India,West Bengal,Kolkata,09-05-2023,4.8
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,15,2593.02,4398.13,1805.11,India,Telangana,Hyderabad,28-12-2024,4.4
872247,Bekant Desk,Furniture,Office Furniture,33,9652.66,11574.6,1921.94,India,West Bengal,Kolkata,10-05-2024,3.7
198247,Ledberg LED Strip,Home Decor,Lighting,15,4151.4,5380.96,1229.56,India,Tamil Nadu,Chennai,21-03-2024,4.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,40,4661.4,6617.04,1955.64,India,Maharashtra,Mumbai,31-10-2024,4.3
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,14,3300.15,3991.93,691.78,India,Tamil Nadu,Chennai,28-01-2023,4.9
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,27,5534.6,7772.86,2238.26,India,West Bengal,Kolkata,24-12-2024,4.7
198247,Ledberg LED Strip,Home Decor,Lighting,37,5807.65,7462.55,1654.9,India,Maharashtra,Mumbai,25-01-2025,3.8
329259,Vindum High-Pile Rug,Home Decor,Textiles,48,8860.47,10634.51,1774.04,India,West Bengal,Kolkata,20-09-2024,3.5
126226,Lack Coffee Table,Furniture,Living Room Furniture,35,6414.71,7098.84,684.13,India,Maharashtra,Mumbai,08-07-2024,3.3
356788,Billy Bookshelf,Furniture,Living Room Furniture,22,8483.11,11571.71,3088.6,India,Delhi,New Delhi,15-06-2024,4.5
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,9,7034.32,7745.95,711.63,India,Tamil Nadu,Chennai,29-12-2023,3.3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,32,6916.46,9632.51,2716.05,India,Karnataka,Bangalore,08-03-2024,3.3
388390,Pax Wardrobe,Furniture,Bedroom Furniture,5,3877.13,4345.12,467.99,India,Karnataka,Bangalore,20-12-2023,3.8
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,11,8271.03,10995.92,2724.89,India,West Bengal,Kolkata,11-11-2023,3.9
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,30,3601.98,4915.59,1313.61,India,Tamil Nadu,Chennai,07-12-2024,3.1
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,20,8793.08,11102.94,2309.86,India,Telangana,Hyderabad,02-03-2023,3.6
216740,Poang Armchair,Furniture,Living Room Furniture,25,9782.53,11886.47,2103.94,India,West Bengal,Kolkata,22-07-2024,3.9
329259,Vindum High-Pile Rug,Home Decor,Textiles,32,2891.2,5280.86,2389.66,India,West Bengal,Kolkata,14-03-2024,4.6
329259,Vindum High-Pile Rug,Home Decor,Textiles,37,3555.56,4662.06,1106.5,India,Karnataka,Bangalore,27-12-2023,4.5
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,49,2361.15,5665.29,3304.14,India,Karnataka,Bangalore,25-07-2023,3.2
770488,Kivik Sofa,Furniture,Living Room Furniture,3,10098.29,11277.54,1179.25,India,Maharashtra,Mumbai,25-01-2025,4.8
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,47,7600.72,8701.17,1100.45,India,Karnataka,Bangalore,12-10-2024,4.1
216740,Poang Armchair,Furniture,Living Room Furniture,12,4181.43,5458.04,1276.61,India,Karnataka,Bangalore,06-02-2024,3.4
329259,Vindum High-Pile Rug,Home Decor,Textiles,10,4085.48,6693.65,2608.17,India,Telangana,Hyderabad,02-10-2024,4.7
872247,Bekant Desk,Furniture,Office Furniture,45,7686.94,8678.72,991.78,India,Telangana,Hyderabad,16-09-2024,4
356788,Billy Bookshelf,Furniture,Living Room Furniture,34,10016.02,11850.97,1834.95,India,Tamil Nadu,Chennai,20-11-2023,4.6
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,30,5655.46,8159.68,2504.22,India,Maharashtra,Mumbai,27-10-2023,3.9
198247,Ledberg LED Strip,Home Decor,Lighting,17,4292.61,6066,1773.39,India,Telangana,Hyderabad,29-04-2024,3.4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,35,3590.14,5798.27,2208.13,India,West Bengal,Kolkata,13-10-2024,3.3
329259,Vindum High-Pile Rug,Home Decor,Textiles,2,10406.68,12683.51,2276.83,India,Karnataka,Bangalore,25-08-2024,3.1
126226,Lack Coffee Table,Furniture,Living Room Furniture,33,2108.36,2554.76,446.4,India,Karnataka,Bangalore,02-01-2025,3.8
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,36,3059.68,3844.27,784.59,India,Telangana,Hyderabad,10-09-2024,4.9
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,11,7329.88,9649.72,2319.84,India,Karnataka,Bangalore,08-11-2024,3.4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,50,10544.47,11954.93,1410.46,India,Karnataka,Bangalore,22-07-2024,3.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,33,4719.12,7794.94,3075.82,India,Karnataka,Bangalore,19-04-2024,3.7
388390,Pax Wardrobe,Furniture,Bedroom Furniture,3,5338.14,7368.51,2030.37,India,Maharashtra,Mumbai,13-04-2023,4.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,8,3597.26,5763.33,2166.07,India,Telangana,Hyderabad,24-12-2023,3.8
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,14,1311.49,1796.75,485.26,India,West Bengal,Kolkata,11-05-2023,4.5
216740,Poang Armchair,Furniture,Living Room Furniture,40,5790.11,6664.21,874.1,India,West Bengal,Kolkata,13-08-2023,4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,34,2946.15,5351.63,2405.48,India,Delhi,New Delhi,02-02-2024,4.5
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,40,3245.23,4601.53,1356.3,India,West Bengal,Kolkata,13-09-2024,3.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,18,8188.55,10044.53,1855.98,India,Telangana,Hyderabad,27-07-2023,4.8
872247,Bekant Desk,Furniture,Office Furniture,24,8184.14,10008.8,1824.66,India,Maharashtra,Mumbai,03-01-2025,4.6
198247,Ledberg LED Strip,Home Decor,Lighting,45,4740.01,6152.64,1412.63,India,Karnataka,Bangalore,25-11-2024,3.9
356788,Billy Bookshelf,Furniture,Living Room Furniture,29,8592.18,11665.38,3073.2,India,West Bengal,Kolkata,03-04-2023,3.9
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,9,4034.65,5843.14,1808.49,India,Maharashtra,Mumbai,05-09-2023,3.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,31,4009.64,6684.91,2675.27,India,Karnataka,Bangalore,06-05-2024,4.1
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,41,1188.55,2361.73,1173.18,India,Delhi,New Delhi,09-12-2024,4.1
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,28,10123.54,11583.77,1460.23,India,Delhi,New Delhi,25-03-2024,3.9
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,13,2598.62,3238.61,639.99,India,West Bengal,Kolkata,11-12-2023,3.4
770488,Kivik Sofa,Furniture,Living Room Furniture,28,4273.68,6842.04,2568.36,India,Tamil Nadu,Chennai,16-08-2023,3
198247,Ledberg LED Strip,Home Decor,Lighting,30,4851.49,6290.38,1438.89,India,Maharashtra,Mumbai,23-06-2023,4.4
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,18,9259.03,10430.4,1171.37,India,Tamil Nadu,Chennai,01-02-2023,4.3
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,17,2272.66,2705.8,433.14,India,Delhi,New Delhi,31-07-2024,4.9
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,22,2146.59,3679.11,1532.52,India,Tamil Nadu,Chennai,27-08-2024,4.1
126226,Lack Coffee Table,Furniture,Living Room Furniture,18,5057.75,7538.51,2480.76,India,Telangana,Hyderabad,02-10-2024,4.4
216740,Poang Armchair,Furniture,Living Room Furniture,9,4383.81,5447.98,1064.17,India,Telangana,Hyderabad,02-02-2023,3.1
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,33,7532.77,10316.47,2783.7,India,Delhi,New Delhi,20-04-2024,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,17,8844.18,10878.27,2034.09,India,West Bengal,Kolkata,08-03-2024,4.6
872247,Bekant Desk,Furniture,Office Furniture,22,3191.86,4261.98,1070.12,India,Karnataka,Bangalore,29-04-2023,3.3
126226,Lack Coffee Table,Furniture,Living Room Furniture,35,5458.21,7049.7,1591.49,India,Maharashtra,Mumbai,06-03-2024,4.5
872247,Bekant Desk,Furniture,Office Furniture,44,7212.98,8153.79,940.81,India,Tamil Nadu,Chennai,02-02-2023,4.1
329259,Vindum High-Pile Rug,Home Decor,Textiles,32,8393.99,9792.5,1398.51,India,West Bengal,Kolkata,15-11-2023,4.8
